,ID,os,day,day.of.week,within.day,SurveyType,RunTimestamp,SubmissionTimestamp,v1,v2,v3,t1,t2,t3,f1,f2,f3,WHAT,HOW,WHOM,nPeople,d1,d2,d3,d4,c1,c2,c3,gender,age,job,jobOut,job_sector,work_hours,noQs,respRate
866,S075,Android,1,1,5,work,57:38.4,58:54.0,2,4,3,2,4,4,4,4,4,ADMINISTRATIVE,FACE2FACE,COLL,2,3,3,3,3,3,3,4,F,31,Business and administration professionals,FALSE,Private,42,0,3
867,S075,Android,1,1,6,work,32:40.2,40:22.4,3,2,4,4,4,4,6,4,5,ADMINISTRATIVE,PC,ALONE,0,6,6,6,6,2,5,5,F,31,Business and administration professionals,FALSE,Private,42,0,3
868,S075,Android,1,1,7,work,56:24.5,58:17.6,2,2,2,2,2,4,6,4,5,BREAK,OTHER,ALONE,0,1,1,1,1,1,1,1,F,31,Business and administration professionals,FALSE,Private,42,0,3
869,S075,Android,2,3,1,baseline,15:00.4,30:52.9,3,3,2,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,31,Business and administration professionals,FALSE,Private,42,0,3
870,S075,Android,2,3,2,work,27:31.5,44:48.6,2,3,2,4,3,3,2,3,3,ADMINISTRATIVE,PC,ALONE,0,5,6,6,7,3,6,6,F,31,Business and administration professionals,FALSE,Private,42,0,3
871,S075,Android,2,3,5,work,02:43.4,14:04.3,3,3,3,3,2,2,4,3,3,BREAK,"PHONE,PC","COLL,OVER",1,5,5,5,5,5,5,5,F,31,Business and administration professionals,FALSE,Private,42,0,3
872,S075,Android,2,3,6,work,33:19.0,40:34.1,3,2,2,3,3,3,6,4,6,ADMINISTRATIVE,PC,ALONE,0,4,4,5,4,5,6,6,F,31,Business and administration professionals,FALSE,Private,42,0,3
873,S075,Android,3,5,1,baseline,15:00.4,16:18.7,5,3,4,5,5,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,31,Business and administration professionals,FALSE,Private,42,0,3
874,S075,Android,3,5,3,work,20:15.8,27:44.4,6,5,6,6,5,6,4,4,4,ADMINISTRATIVE,"PC,SMARTPHONE","COLL,OVER",2,6,6,6,6,2,6,6,F,31,Business and administration professionals,FALSE,Private,42,0,3
875,S075,Android,3,5,4,work,58:05.6,05:08.0,4,4,4,4,5,4,4,4,4,ADMINISTRATIVE,PHONE,OVER,1,4,5,5,5,5,5,5,F,31,Business and administration professionals,FALSE,Private,42,0,3
876,S076,Android,1,1,7,work,06:07.4,08:08.6,4,6,6,6,6,5,5,4,4,ACQUISITION,PHONE,OVER,1,6,6,4,5,1,2,3,NA,NA,NA,FALSE,NA,NA,1,2
877,S076,Android,2,3,3,work,11:08.2,21:51.2,4,6,5,5,6,5,4,3,5,NETWORKING,PHONE,ALONE,0,5,4,2,4,1,3,2,NA,NA,NA,FALSE,NA,NA,1,2
878,S076,Android,2,3,4,work,41:08.2,45:11.2,4,5,5,6,5,4,3,3,4,"NETWORKING,DISSEMINATION",PHONE,ALONE,0,4,4,1,5,1,1,1,NA,NA,NA,FALSE,NA,NA,1,2
879,S076,Android,2,3,6,work,31:08.1,33:14.2,6,6,6,6,5,6,6,6,6,NETWORKING,"PC,PHONE",ALONE,1,6,6,1,5,1,1,2,NA,NA,NA,FALSE,NA,NA,1,2
880,S077,iOS,1,5,1,baseline,15:41.6,18:22.0,2,2,3,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,46,Science and engineering professionals,FALSE,Public,45,0,3
881,S077,iOS,1,5,3,work,09:46.1,12:05.3,2,3,3,4,2,2,2,3,3,AUTHORING,PC,ALONE,0,6,5,7,6,6,5,5,F,46,Science and engineering professionals,FALSE,Public,45,0,3
882,S077,iOS,1,5,4,work,23:15.8,26:15.9,2,4,4,5,4,4,2,4,3,AUTHORING,PC,ALONE,0,7,5,6,6,6,5,4,F,46,Science and engineering professionals,FALSE,Public,45,0,3
883,S077,iOS,1,5,5,work,54:43.5,57:18.5,2,6,4,4,4,4,4,5,4,NETWORKING,FACE2FACE,COLL,3,6,4,1,6,1,1,1,F,46,Science and engineering professionals,FALSE,Public,45,0,3
884,S077,iOS,1,5,6,work,31:00.3,32:47.3,4,3,4,5,3,4,5,3,5,AUTHORING,PC,ALONE,0,5,6,3,5,7,6,5,F,46,Science and engineering professionals,FALSE,Public,45,0,3
885,S077,iOS,1,5,7,work,08:36.5,11:00.3,4,5,2,2,3,2,5,6,5,ACQUISITION,"FACE2FACE,PC","COLL,UNDER",2,5,5,5,5,5,7,6,F,46,Science and engineering professionals,FALSE,Public,45,0,3
886,S077,iOS,2,1,2,work,24:22.1,26:46.2,2,4,3,3,4,4,3,3,3,ADMINISTRATIVE,PC,ALONE,0,5,6,7,6,3,6,6,F,46,Science and engineering professionals,FALSE,Public,45,0,3
887,S077,iOS,2,1,3,work,54:21.5,57:11.7,2,4,3,3,3,4,3,5,3,OTHER,PC,ALONE,0,6,7,1,6,7,6,3,F,46,Science and engineering professionals,FALSE,Public,45,0,3
888,S077,iOS,2,1,5,work,56:57.6,59:15.4,4,5,4,5,4,4,4,5,4,ADMINISTRATIVE,FACE2FACE,UNDER,2,5,3,1,5,3,6,5,F,46,Science and engineering professionals,FALSE,Public,45,0,3
889,S077,iOS,2,1,7,work,03:56.7,05:32.4,3,4,4,5,3,3,4,5,4,ANALYSIS,PC,ALONE,0,5,5,4,5,6,6,6,F,46,Science and engineering professionals,FALSE,Public,45,0,3
890,S077,iOS,3,3,1,baseline,15:17.4,17:03.7,2,4,3,3,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,46,Science and engineering professionals,FALSE,Public,45,0,3
891,S077,iOS,3,3,2,work,25:13.7,26:59.5,3,3,3,5,4,4,3,4,3,ACQUISITION,FACE2FACE,COLL,1,6,6,2,6,6,6,6,F,46,Science and engineering professionals,FALSE,Public,45,0,3
892,S077,iOS,3,3,3,work,54:25.3,56:18.7,3,5,3,4,3,3,2,3,3,AUTHORING,PC,ALONE,0,6,6,4,6,7,6,5,F,46,Science and engineering professionals,FALSE,Public,45,0,3
893,S077,iOS,3,3,4,work,28:54.2,30:36.7,2,3,2,4,3,3,2,3,2,NETWORKING,FACE2FACE,COLL,1,6,4,1,5,1,5,1,F,46,Science and engineering professionals,FALSE,Public,45,0,3
894,S077,iOS,3,3,6,work,35:24.0,37:00.6,3,4,3,4,4,4,5,5,3,OTHER,PC,ALONE,0,6,6,6,6,5,5,3,F,46,Science and engineering professionals,FALSE,Public,45,0,3
895,S078,Android,1,3,5,work,01:50.5,05:40.2,4,4,4,3,4,3,3,3,3,ACQUISITION,PC,COLL,2,3,4,4,3,4,2,3,M,37,Science and engineering professionals,FALSE,Public,60,0,1
896,S079,iOS,1,3,2,work,51:03.8,53:57.6,4,4,4,5,3,3,5,5,4,"NETWORKING,ADMINISTRATIVE","PC,PHONE,PAPER","COLL,OVER,EXTERNAL",3,4,4,5,5,4,7,5,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
897,S079,iOS,1,3,3,work,09:22.0,11:23.2,3,5,4,4,4,4,5,5,5,"ANALYSIS,NETWORKING,ADMINISTRATIVE","PC,PHONE,PAPER","COLL,EXTERNAL",3,5,4,6,4,6,6,6,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
898,S079,iOS,1,3,5,work,56:20.7,06:37.8,3,4,4,5,4,4,5,5,5,"ACQUISITION,DISSEMINATION,NETWORKING","FACE2FACE,PC,PHONE,PAPER","COLL,OVER,EXTERNAL",2,4,6,6,5,4,5,6,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
899,S079,iOS,1,3,6,work,32:17.8,33:50.0,4,3,3,5,4,4,4,6,5,"ACQUISITION,DISSEMINATION,ADMINISTRATIVE,BREAK","PC,FACE2FACE,PHONE",OVER,2,4,5,6,4,5,5,7,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
900,S079,iOS,1,3,7,work,53:05.0,54:36.9,4,4,5,4,5,5,5,6,5,"DISSEMINATION,ADMINISTRATIVE","FACE2FACE,PC",ALONE,1,3,4,5,4,5,5,6,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
901,S079,iOS,2,5,2,work,34:44.7,36:07.5,4,4,3,6,4,4,2,3,2,"ACQUISITION,NETWORKING","FACE2FACE,PC,PHONE","COLL,OVER,EXTERNAL",1,6,6,6,6,5,5,6,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
902,S079,iOS,2,5,3,work,50:21.1,51:39.6,3,4,3,5,4,4,3,3,3,"DISSEMINATION,NETWORKING","FACE2FACE,PC,PAPER","COLL,OVER,EXTERNAL",2,4,5,5,5,5,5,5,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
903,S079,iOS,2,5,4,work,40:16.0,41:18.9,2,4,3,3,3,3,2,3,3,BREAK,OTHER,COLL,2,3,3,3,3,7,6,6,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
904,S079,iOS,2,5,7,work,09:13.2,10:29.5,2,4,3,5,4,4,3,3,4,"ACQUISITION,DISSEMINATION","FACE2FACE,PC,PHONE","COLL,OVER,EXTERNAL",2,5,6,7,6,7,6,6,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
905,S079,iOS,3,1,2,work,37:17.3,38:39.6,3,4,3,5,4,3,2,3,3,"ACQUISITION,ANALYSIS","PC,PHONE","COLL,EXTERNAL,OVER",2,5,5,5,5,5,5,3,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
906,S079,iOS,3,1,4,work,21:44.2,22:55.2,2,4,2,3,2,3,2,3,4,BREAK,OTHER,COLL,3,4,3,2,2,6,6,6,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
907,S079,iOS,3,1,5,work,10:51.6,12:05.1,5,5,5,5,5,4,4,3,4,"NETWORKING,ANALYSIS","FACE2FACE,PC",ALONE,0,5,6,6,6,3,6,5,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
908,S079,iOS,3,1,6,work,33:57.6,34:57.1,4,4,5,6,5,4,4,3,4,"DISSEMINATION,NETWORKING","PC,FACE2FACE,PHONE","COLL,OVER,EXTERNAL",2,4,6,6,6,5,6,6,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
909,S079,iOS,3,1,7,work,10:07.8,11:06.8,3,3,4,5,4,4,4,5,5,ACQUISITION,PC,ALONE,0,4,4,6,4,2,6,7,F,25,Science and engineering associate professionals,FALSE,Private,44,0,3
910,S080,iOS,1,3,3,work,57:19.3,35:41.9,3,3,3,3,1,1,1,4,3,"ACQUISITION,ANALYSIS,DISSEMINATION","FACE2FACE,PC",COLL,1,5,7,6,5,6,3,4,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
911,S080,iOS,1,3,4,work,25:34.1,37:17.7,2,4,4,3,2,3,4,5,3,"ACQUISITION,ADMINISTRATIVE","PC,PHONE",ALONE,0,5,5,3,4,NA,NA,NA,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
912,S080,iOS,1,3,6,work,39:31.4,41:49.6,3,4,3,3,2,2,5,6,5,NETWORKING,FACE2FACE,OTHER,3,6,4,2,5,1,1,1,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
913,S080,iOS,1,3,7,work,04:18.1,05:55.1,2,4,3,3,2,1,6,5,5,BREAK,"FACE2FACE,PC,PAPER",COLL,2,7,6,2,6,1,2,2,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
914,S080,iOS,2,5,4,work,32:35.3,35:47.1,3,4,2,3,2,3,3,3,5,"NETWORKING,ADMINISTRATIVE","PC,PHONE",COLL,1,4,3,4,4,3,5,3,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
915,S080,iOS,2,5,5,work,59:37.3,01:22.3,2,4,2,4,5,3,5,5,4,"ACQUISITION,ANALYSIS","PC,FACE2FACE,PAPER",COLL,2,5,4,4,4,1,4,5,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
916,S080,iOS,2,5,6,work,39:16.2,40:14.3,2,3,2,2,2,3,4,5,5,OTHER,OTHER,ALONE,0,4,4,4,4,4,4,4,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
917,S080,iOS,3,1,3,work,57:06.2,58:37.2,3,4,3,4,2,3,3,3,3,DISSEMINATION,FACE2FACE,CUSTOMER,1,7,4,2,6,1,5,2,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
918,S080,iOS,3,1,4,work,23:06.3,24:27.1,3,4,2,5,2,3,4,4,3,"NETWORKING,ADMINISTRATIVE","PC,PHONE,PAPER",COLL,1,5,5,4,6,NA,NA,NA,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
919,S080,iOS,3,1,5,work,15:05.3,16:23.5,2,3,3,4,3,2,4,4,4,"ACQUISITION,NETWORKING","PC,PAPER",COLL,1,5,4,2,5,2,3,4,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
920,S080,iOS,3,1,7,work,15:08.7,16:38.3,4,4,3,4,3,3,5,5,5,OTHER,"FACE2FACE,PC","COLL,OTHER",4,6,5,4,5,1,3,4,M,44,"Legal, social and cultural professionals",FALSE,Public,36,0,3
921,S081,Android,1,3,1,baseline,15:00.0,19:42.3,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
922,S081,Android,1,3,2,work,27:06.2,34:05.4,2,2,1,1,2,2,2,1,2,AUTHORING,PC,ALONE,0,4,1,1,3,3,6,6,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
923,S081,Android,1,3,3,work,00:33.0,09:57.8,2,2,2,1,2,2,2,2,2,ACQUISITION,PC,COLL,2,4,2,4,4,5,4,3,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
924,S081,Android,1,3,4,work,32:22.3,36:31.4,2,2,2,2,1,1,2,3,3,AUTHORING,PC,ALONE,0,4,4,3,3,3,5,5,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
925,S081,Android,1,3,5,work,56:58.0,02:40.0,2,2,2,2,2,2,3,2,2,AUTHORING,PC,ALONE,0,4,4,2,6,4,6,5,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
926,S081,Android,1,3,6,work,24:07.5,30:01.2,2,2,3,3,3,3,4,3,4,AUTHORING,PC,ALONE,0,5,3,3,4,4,5,5,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
927,S081,Android,1,3,7,work,56:18.3,01:40.3,3,3,3,4,4,4,4,4,5,AUTHORING,PC,ALONE,0,4,3,1,4,3,4,4,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
928,S081,Android,2,5,1,baseline,15:00.4,33:57.6,1,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
929,S081,Android,2,5,2,work,39:54.7,57:17.5,3,3,3,4,4,4,2,2,3,AUTHORING,PC,OVER,1,4,5,5,5,2,5,3,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
930,S081,Android,2,5,5,work,06:36.1,22:12.7,3,3,3,4,4,4,3,2,4,AUTHORING,PC,ALONE,0,5,5,5,5,4,5,4,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
931,S081,Android,2,5,7,work,01:41.1,06:31.1,4,4,4,4,3,4,4,4,4,ANALYSIS,PC,"COLL,OVER",6,4,4,5,4,2,3,2,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
932,S081,Android,3,1,1,baseline,15:00.1,31:39.5,2,2,2,2,6,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
933,S081,Android,3,1,2,work,23:11.0,51:44.7,3,3,3,2,2,3,2,2,3,AUTHORING,PC,ALONE,0,4,2,3,4,3,3,3,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
934,S081,Android,3,1,4,work,25:02.1,28:30.7,2,2,2,5,2,2,3,2,4,ANALYSIS,PC,"COLL,OVER",10,4,4,1,2,2,4,2,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
935,S081,Android,3,1,5,work,02:08.5,16:31.9,3,3,3,4,3,3,4,2,4,AUTHORING,PC,OVER,1,4,4,2,2,2,2,2,M,24,Information and communications technology professionals,FALSE,Private,45,0,3
936,S082,iOS,1,3,3,work,09:23.3,11:32.7,2,2,2,6,2,1,1,2,1,NETWORKING,PC,COLL,3,7,6,7,6,6,7,7,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
937,S082,iOS,1,3,4,work,25:37.3,27:44.6,2,2,2,2,2,1,2,2,1,"BREAK,NETWORKING",PC,CUSTOMER,0,6,5,5,5,6,6,6,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
938,S082,iOS,1,3,7,work,51:05.8,53:08.6,2,2,2,2,2,1,3,3,3,ANALYSIS,PC,ALONE,0,6,5,6,6,NA,NA,NA,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
939,S082,iOS,2,5,2,work,35:06.0,36:58.6,2,2,2,3,2,2,2,2,2,ACQUISITION,PC,ALONE,0,6,5,4,6,6,6,6,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
940,S082,iOS,2,5,4,work,24:37.2,26:07.9,2,2,2,2,2,2,2,2,1,NETWORKING,FACE2FACE,COLL,2,6,6,6,6,6,6,6,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
941,S082,iOS,2,5,5,work,59:29.9,00:51.9,2,2,1,2,1,1,2,2,1,ACQUISITION,FACE2FACE,COLL,1,6,5,5,5,6,6,7,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
942,S082,iOS,2,5,6,work,29:55.6,31:00.1,2,2,2,2,2,2,2,2,2,ANALYSIS,PC,ALONE,0,6,6,6,6,6,6,6,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
943,S082,iOS,3,1,2,work,37:51.3,39:30.6,1,2,1,2,1,2,2,2,2,NETWORKING,FACE2FACE,COLL,1,6,6,6,6,6,6,6,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
944,S082,iOS,3,1,3,work,53:35.7,54:57.7,2,3,2,3,3,7,2,2,2,NETWORKING,FACE2FACE,COLL,3,6,6,6,6,6,6,6,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
945,S082,iOS,3,1,4,work,36:30.7,38:14.5,2,2,2,2,2,2,2,2,2,ACQUISITION,PC,ALONE,0,6,6,6,6,6,6,6,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
946,S082,iOS,3,1,5,work,17:08.1,09:08.1,2,2,2,2,2,2,2,2,2,NETWORKING,FACE2FACE,COLL,3,6,6,6,6,6,6,6,F,46,Science and engineering associate professionals,FALSE,Private,35,0,3
947,S083,Android,1,5,2,work,27:16.2,31:09.3,2,2,3,2,2,2,3,2,2,OTHER,PAPER,ALONE,8,5,6,2,2,6,6,6,M,42,Science and engineering professionals,FALSE,Public,45,0,3
948,S083,Android,1,5,3,work,55:33.9,04:36.7,2,2,2,2,2,2,2,2,2,OTHER,OTHER,OTHER,1,2,2,2,2,2,2,2,M,42,Science and engineering professionals,FALSE,Public,45,0,3
949,S083,Android,1,5,4,work,22:08.5,35:05.4,2,2,2,1,2,2,2,2,2,OTHER,OTHER,ALONE,1,1,1,1,1,7,6,1,M,42,Science and engineering professionals,FALSE,Public,45,0,3
950,S083,Android,1,5,5,work,05:32.2,11:28.8,1,1,2,1,2,2,1,1,2,OTHER,"SMARTPHONE,PHONE",UNDER,0,5,4,4,3,5,5,4,M,42,Science and engineering professionals,FALSE,Public,45,0,3
951,S083,Android,2,1,1,baseline,16:54.2,28:02.4,2,2,3,5,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,42,Science and engineering professionals,FALSE,Public,45,0,3
952,S083,Android,2,1,2,work,28:19.6,31:03.2,3,2,3,3,6,4,3,2,4,ANALYSIS,PC,ALONE,0,5,5,5,4,5,6,6,M,42,Science and engineering professionals,FALSE,Public,45,0,3
953,S083,Android,2,1,6,work,21:52.0,24:05.3,3,2,2,3,3,2,3,2,2,ANALYSIS,"PC,PAPER",ALONE,0,5,4,2,3,5,6,6,M,42,Science and engineering professionals,FALSE,Public,45,0,3
954,S083,Android,3,3,2,work,25:30.3,29:02.4,3,3,2,5,5,4,3,2,5,"ACQUISITION,ADMINISTRATIVE","PC,PHONE","ALONE,COLL",0,5,4,4,5,5,6,6,M,42,Science and engineering professionals,FALSE,Public,45,0,3
955,S083,Android,3,3,4,work,33:14.2,38:42.6,2,3,3,6,5,2,2,3,5,"ACQUISITION,ANALYSIS",OTHER,ALONE,0,5,5,3,4,6,6,6,M,42,Science and engineering professionals,FALSE,Public,45,0,3
956,S083,Android,3,3,7,work,09:45.4,13:04.4,3,2,3,3,3,2,4,3,4,ACQUISITION,PC,ALONE,0,4,4,4,4,4,4,4,M,42,Science and engineering professionals,FALSE,Public,45,0,3
957,S084,iOS,1,3,2,work,27:55.0,30:03.5,2,2,1,2,1,1,3,3,3,NETWORKING,PHONE,CUSTOMER,0,3,2,2,2,2,7,7,F,28,Business and administration professionals,FALSE,Private,40,0,3
958,S084,iOS,1,3,3,work,54:12.6,55:30.4,4,6,2,4,5,6,3,5,4,NETWORKING,PHONE,COLL,2,6,6,6,4,4,6,4,F,28,Business and administration professionals,FALSE,Private,40,0,3
959,S084,iOS,1,3,5,work,14:08.8,15:26.9,2,3,2,2,2,2,1,3,4,NETWORKING,PC,COLL,2,4,6,6,4,3,6,5,F,28,Business and administration professionals,FALSE,Private,40,0,3
960,S084,iOS,2,5,1,baseline,25:59.0,27:07.7,2,3,4,3,1,3,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,28,Business and administration professionals,FALSE,Private,40,0,3
961,S084,iOS,2,5,2,work,22:13.3,23:11.9,2,2,2,3,2,2,4,6,5,NETWORKING,PHONE,COLL,2,6,6,3,3,2,7,5,F,28,Business and administration professionals,FALSE,Private,40,0,3
962,S084,iOS,2,5,6,work,38:26.1,39:48.8,2,4,2,3,2,4,6,6,5,DISSEMINATION,FACE2FACE,UNDER,2,5,5,6,4,4,6,5,F,28,Business and administration professionals,FALSE,Private,40,0,3
963,S084,iOS,2,5,7,work,56:42.6,57:40.7,2,6,2,6,1,1,4,6,5,ACQUISITION,PC,OTHER,0,6,4,6,5,5,7,4,F,28,Business and administration professionals,FALSE,Private,40,0,3
964,S084,iOS,3,1,3,work,13:39.8,14:47.1,3,5,2,4,4,2,2,2,2,NETWORKING,PC,COLL,2,6,5,6,6,2,6,6,F,28,Business and administration professionals,FALSE,Private,40,0,3
965,S084,iOS,3,1,4,work,52:42.8,53:40.7,3,2,2,2,2,2,3,2,3,BREAK,OTHER,OTHER,2,2,2,2,2,1,2,2,F,28,Business and administration professionals,FALSE,Private,40,0,3
966,S084,iOS,3,1,6,work,39:19.2,40:35.6,2,3,6,2,3,3,2,3,3,NETWORKING,PHONE,COLL,2,5,6,6,6,3,6,3,F,28,Business and administration professionals,FALSE,Private,40,0,3
967,S085,Android,1,3,1,baseline,15:00.3,36:17.3,4,4,5,4,3,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
968,S085,Android,1,3,2,work,23:59.1,27:07.7,2,4,4,5,4,4,3,5,5,ACQUISITION,"PC,PAPER",ALONE,2,4,3,4,3,5,5,5,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
969,S085,Android,1,3,3,work,55:01.1,58:23.7,2,4,4,3,3,3,4,4,3,ACQUISITION,"PC,PAPER",ALONE,2,3,3,4,4,5,5,5,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
970,S085,Android,2,5,1,baseline,15:00.2,41:48.5,2,3,3,3,3,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
971,S085,Android,2,5,2,work,24:18.1,27:52.0,3,3,4,4,3,4,4,5,5,ACQUISITION,"PC,PAPER",COLL,2,4,3,3,3,5,5,5,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
972,S085,Android,2,5,3,work,00:01.0,03:21.4,3,5,3,5,3,3,3,3,4,"ACQUISITION,OTHER","PC,PAPER",ALONE,2,5,4,5,4,4,4,5,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
973,S085,Android,2,5,4,work,37:32.2,39:50.7,5,6,5,6,5,5,4,5,4,"ACQUISITION,OTHER","PC,PAPER",COLL,2,4,5,4,4,4,4,3,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
974,S085,Android,2,5,5,work,57:50.0,09:06.9,3,4,4,4,3,3,3,6,5,"ACQUISITION,OTHER","PC,PAPER",ALONE,2,5,4,4,4,3,4,4,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
975,S085,Android,2,5,6,work,35:12.0,37:14.5,3,5,4,3,3,5,3,5,4,"ACQUISITION,OTHER","PC,PAPER",ALONE,2,4,4,4,3,4,4,4,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
976,S085,Android,2,5,7,work,00:44.6,03:25.4,4,4,4,4,4,3,5,5,4,"ACQUISITION,OTHER","PC,PAPER",ALONE,0,5,4,5,4,3,4,4,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
977,S085,Android,3,1,1,baseline,15:00.1,16:52.4,3,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
978,S085,Android,3,1,2,work,36:37.0,45:10.4,4,4,4,4,4,4,4,4,4,"ACQUISITION,AUTHORING","PC,PAPER",ALONE,2,5,4,3,4,3,3,4,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
979,S085,Android,3,1,3,work,10:57.5,13:21.6,3,4,3,4,4,4,5,5,4,"ACQUISITION,OTHER","FACE2FACE,PAPER",ALONE,2,5,5,5,4,4,4,4,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
980,S085,Android,3,1,5,work,01:29.9,03:35.8,3,4,4,5,3,3,4,3,4,"ACQUISITION,OTHER","PC,PAPER",COLL,1,4,4,4,4,4,4,5,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
981,S085,Android,3,1,7,work,57:00.0,18:33.3,5,5,5,5,4,5,6,5,5,OTHER,OTHER,ALONE,0,3,5,5,5,2,2,3,F,52,"Legal, social, cultural and related associate professionals",FALSE,Private,38,0,3
982,S087,Android,1,3,1,baseline,15:00.8,38:09.2,3,4,3,4,2,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,25,Science and engineering associate professionals,FALSE,Private,45,0,3
983,S087,Android,1,3,3,work,07:26.7,20:55.7,3,3,3,2,3,4,4,4,4,"BREAK,ADMINISTRATIVE","PC,FACE2FACE",COLL,1,7,5,6,4,3,5,4,F,25,Science and engineering associate professionals,FALSE,Private,45,0,3
984,S087,Android,1,3,7,work,56:00.8,05:12.1,5,4,2,5,3,2,5,4,4,"ACQUISITION,ANALYSIS,ADMINISTRATIVE","PC,FACE2FACE","COLL,UNDER",2,5,7,7,4,1,5,4,F,25,Science and engineering associate professionals,FALSE,Private,45,0,3
985,S087,Android,2,5,1,baseline,15:00.6,37:37.0,3,3,3,3,2,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,25,Science and engineering associate professionals,FALSE,Private,45,0,3
